Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-07-22 00:00:00-04:00,14.401663578524515,14.602733732745653,14.081207570807331,14.269710540771484,8099700,0.0,0.0
2013-07-29 00:00:00-04:00,14.219446389887889,14.420517790485368,13.924124680326592,14.137762069702148,20136800,0.0,0.0
2013-08-05 00:00:00-04:00,14.100064139101603,14.150331698305383,13.647654907794431,13.90527629852295,13476800,0.0,0.0
2013-08-12 00:00:00-04:00,13.867570387587097,13.898988348581307,12.881069183349608,12.88106918334961,13927400,0.0,0.0
2013-08-19 00:00:00-04:00,12.893641589622948,13.038160673307987,12.497783510083572,12.925058364868164,18048600,0.0,0.0
2013-08-26 00:00:00-04:00,12.937622458287578,12.95647323800747,12.560615253199812,12.585749626159668,13772700,0.0,0.0
2013-09-02 00:00:00-04:00,12.711419317291007,12.793104840074058,12.365830039749486,12.629734992980957,14007200,0.0,0.0
2013-09-09 00:00:00-04:00,12.698848442500385,12.994171279703517,12.60459695766918,12.723982810974121,16474000,0.0,0.0
2013-09-16 00:00:00-04:00,13.025586101903427,13.427727548283116,12.767964855778807,12.962751388549805,22227000,0.0,0.0
2013-09-23 00:00:00-04:00,12.93134654856751,13.025598106223423,12.629741084679152,12.799394607543945,15420600,0.0,0.0
2013-09-30 00:00:00-04:00,12.730270495387488,13.06329379388282,12.26529531540552,12.302995681762695,18635900,0.21,0.0
2013-10-07 00:00:00-04:00,12.330777536714567,12.959380363238656,12.203786552919977,12.946681022644043,22165300,0.0,0.0
2013-10-14 00:00:00-04:00,12.851435698633367,13.372096443203635,12.838736360698599,13.24510669708252,17133800,0.0,0.0
2013-10-21 00:00:00-04:00,13.257810484099032,13.765773318674636,13.111771668727412,13.72132682800293,20863500,0.0,0.0
2013-10-28 00:00:00-04:00,13.708619430784312,13.822911031694005,13.492735564860517,13.689570426940918,30772200,0.0,0.0
2013-11-04 00:00:00-05:00,13.75942465449381,13.861016986632551,13.099073284515855,13.334006309509277,20646800,0.0,0.0
2013-11-11 00:00:00-05:00,13.314953979911957,13.518139804706724,13.149866178496362,13.448294639587402,15505800,0.0,0.0
2013-11-18 00:00:00-05:00,13.486390694946012,13.568935196558783,13.181613791473684,13.276856422424316,13863200,0.0,0.0
2013-11-25 00:00:00-05:00,13.32130403050377,13.372100185382612,13.086372268342577,13.092721939086914,10257300,0.0,0.0
