Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-07-22 00:00:00-04:00,14.420502900158088,16.652024245885947,13.961072271555446,16.370738983154297,64494100,0.0,0.0
2013-07-29 00:00:00-04:00,16.342611969681354,17.2802259503781,16.295730197632473,16.95206069946289,57912100,0.0,0.0
2013-08-05 00:00:00-04:00,16.71765914337311,16.811420909989575,16.070704920912124,16.15509033203125,34050800,0.0,0.0
2013-08-12 00:00:00-04:00,16.136334894278225,16.436372854421148,15.976942242828835,16.220720291137695,35767000,0.0,0.0
2013-08-19 00:00:00-04:00,16.164468297317217,16.22072464754678,15.3674958842437,15.676908493041992,24915400,0.0,0.0
2013-08-26 00:00:00-04:00,15.65815514513665,15.901933221187793,15.02057731335525,15.301860809326172,29050200,0.0,0.0
2013-09-02 00:00:00-04:00,15.761291142431451,16.23009815144904,15.723787511655589,15.911309242248535,25941800,0.0,0.0
2013-09-09 00:00:00-04:00,15.995694646940247,16.32385991092392,15.68628209252291,15.911309242248535,21967100,0.0,0.0
2013-09-16 00:00:00-04:00,16.108208497660364,16.2957302210552,15.808172309543226,15.930061340332031,36647700,0.0,0.0
2013-09-23 00:00:00-04:00,15.939437880987793,16.02382328342627,15.714410737270777,15.77066707611084,21559900,0.0,0.0
2013-09-30 00:00:00-04:00,15.66753080860579,15.93006340135295,15.461256349676793,15.826925277709961,23993900,0.0,0.0
2013-10-07 00:00:00-04:00,15.751913707686034,16.12696071987207,15.23622674846527,16.014446258544922,38572700,0.0,0.0
2013-10-14 00:00:00-04:00,15.883183114135019,16.85830083341791,15.873806758674219,16.492631912231445,39804500,0.0,0.0
2013-10-21 00:00:00-04:00,16.64264797956343,16.689527962754724,16.145711931294805,16.25822639465332,27701300,0.0,0.0
2013-10-28 00:00:00-04:00,16.305108845002227,16.4457523925706,15.47063285710533,15.658156394958496,84969900,0.0,0.0
2013-11-04 00:00:00-05:00,15.808171662902136,16.108207838746146,15.05807943493544,16.005069732666016,53117000,0.0,0.0
2013-11-11 00:00:00-05:00,15.892559536652946,16.69890643775764,15.611274236712932,16.614521026611328,38894200,0.0,0.0
2013-11-18 00:00:00-05:00,16.661402446894684,16.661402446894684,15.798797431281967,16.136337280273438,41579000,0.0,0.0
2013-11-25 00:00:00-05:00,16.34261352014497,16.473878917621825,15.967568249956159,16.136337280273438,29501000,0.0,0.0
2013-12-02 00:00:00-05:00,16.248855547059872,16.45513004670713,15.695662973814104,16.12696647644043,36344600,0.0,0.0
2013-12-09 00:00:00-05:00,16.09883352883958,16.351989754985972,15.564393799212908,15.723788261413574,23677300,0.0,0.0
2013-12-16 00:00:00-05:00,15.761291051734005,16.877052227515193,15.620649307509407,16.755163192749023,47203800,0.0,0.0
2013-12-23 00:00:00-05:00,16.83017330149777,17.25209856072706,16.652026127143937,16.708282470703125,16904900,0.0,0.0
2013-12-30 00:00:00-05:00,16.680154990735623,17.2052183637507,16.539511451008586,17.148962020874023,20001300,0.0,0.0
2014-01-06 00:00:00-05:00,17.233343863251523,17.39273830859003,16.886427698216185,17.045822143554688,24572400,0.0,0.0
2014-01-13 00:00:00-05:00,16.89580586568937,17.130209381733817,15.71441193022253,15.901933670043945,46177500,0.0,0.0
2014-01-20 00:00:00-05:00,15.958190156273979,16.023822847862803,15.517510446994649,15.630024909973145,29436500,0.0,0.0
2014-01-27 00:00:00-05:00,15.658154464129183,16.276979559036633,15.583145415908788,16.06132698059082,36557600,0.0,0.0
2014-02-03 00:00:00-05:00,16.26760096643019,18.70539738074548,15.601894190247402,18.414735794067383,55271500,0.0,0.0
2014-02-10 00:00:00-05:00,18.049071265676144,18.686649134185192,17.767787753501896,18.56475830078125,50705100,0.0,0.0
2014-02-17 00:00:00-05:00,18.667899018732918,18.977311640488157,18.349110040153917,18.4897518157959,27198500,0.0,0.0
2014-02-24 00:00:00-05:00,18.470999011740442,18.630393484817244,18.030319227633225,18.142833709716797,23975800,0.0,0.0
2014-03-03 00:00:00-05:00,17.927179648560696,19.080444386712358,17.842794249344067,18.855417251586914,27810000,0.0,0.0
2014-03-10 00:00:00-04:00,18.83666696232311,20.158702668689546,18.583510732161812,19.689895629882812,40980400,0.0,0.0
2014-03-17 00:00:00-04:00,19.839912225370988,20.158701130503303,19.389857931663055,19.483619689941406,30067200,0.2,0.0
2014-03-24 00:00:00-04:00,19.775087643389888,19.860284434071747,18.989385311420104,19.358572006225586,25287900,0.0,0.0
2014-03-31 00:00:00-04:00,19.443772858882316,19.90762114641202,18.837928686850464,19.046188354492188,32892500,0.0,0.0
2014-04-07 00:00:00-04:00,18.733798726187374,19.00832034309904,17.815566952961394,18.023826599121094,30769400,0.0,0.0
2014-04-14 00:00:00-04:00,18.156355956992726,18.733800588864657,17.84396826224536,18.639137268066406,15739900,0.0,0.0
2014-04-21 00:00:00-04:00,18.714867996093833,18.923125862220676,18.222620161009246,18.421411514282227,15697500,0.0,0.0
2014-04-28 00:00:00-04:00,18.591805391497214,19.226047317049957,17.88183316761964,18.875795364379883,24882600,0.0,0.0
2014-05-05 00:00:00-04:00,18.828459583684545,20.172673503532337,18.099556263882004,19.68042755126953,52945100,0.0,0.0
2014-05-12 00:00:00-04:00,19.727762429011072,19.831892270286165,18.80953230088965,19.263914108276367,21940400,0.0,0.0
2014-05-19 00:00:00-04:00,19.226047807548486,19.879222775734544,19.197650073422643,19.57630157470703,42623200,0.0,0.0
2014-05-26 00:00:00-04:00,19.59523299331054,19.718294044048136,19.235512742441937,19.670963287353516,35255600,0.0,0.0
2014-06-02 00:00:00-04:00,19.708826371687877,19.879219974644663,19.27337765795611,19.803489685058594,27178000,0.0,0.0
2014-06-09 00:00:00-04:00,19.85082030635515,20.45666442454891,19.784556529104076,20.267337799072266,40669500,0.0,0.0
2014-06-16 00:00:00-04:00,20.28627251857722,21.034108960065673,20.15374495299633,20.835317611694336,30635500,0.0,0.0
2014-06-23 00:00:00-04:00,20.929978362212104,21.20449997228396,20.57972466047635,20.750118255615234,53014800,0.0,0.0
2014-06-30 00:00:00-04:00,20.787982759584008,21.564220459013303,20.76905154198034,21.46009063720703,17900700,0.0,0.0
2014-07-07 00:00:00-04:00,21.31809899378594,21.460093072465284,21.062508568831525,21.242368698120117,23681700,0.0,0.0
2014-07-14 00:00:00-04:00,21.3748960941486,21.980738454656837,21.21396899144452,21.70621681213379,30353500,0.0,0.0
2014-07-21 00:00:00-04:00,21.630486276224303,22.13219879835159,21.38436236862015,21.76301383972168,21956800,0.0,0.0
2014-07-28 00:00:00-04:00,21.857677576099043,22.179531784066974,20.93944751545681,21.242368698120117,30565000,0.0,0.0
2014-08-04 00:00:00-04:00,21.34649511715282,22.5203173198228,21.034107445384084,21.3370304107666,35284300,0.0,0.0
2014-08-11 00:00:00-04:00,21.441158098405047,22.28365959236039,21.441158098405047,22.113265991210938,31144800,0.0,0.0
2014-08-18 00:00:00-04:00,22.151128714280595,22.2457920201577,21.734611251752764,21.895538330078125,22344200,0.0,0.0
2014-08-25 00:00:00-04:00,21.98073791036613,22.283660888671875,21.58315341973949,22.283660888671875,21007200,0.0,0.0
2014-09-01 00:00:00-04:00,22.27419642464219,22.87057231264798,22.10380279791117,22.73804473876953,23158700,0.0,0.0
2014-09-08 00:00:00-04:00,22.614981226165625,22.889504684841956,21.93340854427517,22.141666412353516,41483000,0.0,0.0
2014-09-15 00:00:00-04:00,22.151131163429245,22.226861455393603,20.18214176680337,20.65545654296875,54710900,0.0,0.0
2014-09-22 00:00:00-04:00,20.579725396198473,20.655455685017273,19.82242250801047,20.115877151489258,33704700,0.0,0.0
2014-09-29 00:00:00-04:00,20.011747251750617,20.09694405204427,18.894724141724925,19.60469627380371,30755800,0.0,0.0
2014-10-06 00:00:00-04:00,19.69935955295228,19.69935955295228,17.70197251914942,17.711437225341797,54270100,0.0,0.0
2014-10-13 00:00:00-04:00,17.78717017011064,18.402479018539214,16.783741543787496,17.84396743774414,52363800,0.0,0.0
2014-10-20 00:00:00-04:00,17.806101513618056,18.336215367084122,17.673573953027837,18.146888732910156,37324400,0.0,0.0
2014-10-27 00:00:00-04:00,18.146889786173364,18.942058806972252,17.957563141010695,18.88526153564453,53520400,0.0,0.0
2014-11-03 00:00:00-05:00,19.140846395693565,20.352532714262452,18.77166149632788,19.547897338867188,77814300,0.0,0.0
2014-11-10 00:00:00-05:00,19.53843311704494,20.030680910906007,18.818994450375506,19.027254104614258,39814600,0.0,0.0
2014-11-17 00:00:00-05:00,18.98938839598275,20.343068950534104,18.487675886640353,20.04014778137207,58848000,0.0,0.0
2014-11-24 00:00:00-05:00,19.879220867892098,20.71225409077014,19.72776028191427,20.494529724121094,28619300,0.0,0.0
2014-12-01 00:00:00-05:00,20.47559753878453,20.806918261274156,19.661497307171736,20.627059936523438,35277400,0.0,0.0
2014-12-08 00:00:00-05:00,20.532392473182245,20.608122753998888,18.43087402080381,18.83792495727539,34072900,0.0,0.0
2014-12-15 00:00:00-05:00,19.02725640133046,19.37750836210555,18.10902448164667,19.16925048828125,42252300,0.0,0.0
2014-12-22 00:00:00-05:00,19.273374329091514,19.51003166886699,19.131378480784456,19.330171585083008,13657000,0.0,0.0
2014-12-29 00:00:00-05:00,19.292310013003974,19.415372869303248,18.923125055211415,19.055652618408203,13417100,0.0,0.0
2015-01-05 00:00:00-05:00,19.065116697423267,19.102982742390704,17.853432147303714,17.89129638671875,54340200,0.0,0.0
2015-01-12 00:00:00-05:00,18.061693721180667,19.216581248747254,17.446384807358736,19.16925048828125,49365200,0.0,0.0
2015-01-19 00:00:00-05:00,19.254442721565038,19.718290924898227,18.743261963471923,19.547897338867188,29492200,0.0,0.0
2015-01-26 00:00:00-05:00,19.54789995372978,20.05908078020198,19.169248492761064,19.784557342529297,38897500,0.0,0.0
2015-02-02 00:00:00-05:00,19.78455666300473,21.14770368122575,19.19764737004948,20.92997932434082,73712500,0.0,0.0
2015-02-09 00:00:00-05:00,20.83531873727692,21.914475956569373,20.579728299375205,21.876611709594727,46551800,0.0,0.0
2015-02-16 00:00:00-05:00,21.81981122596419,22.3120590438112,21.74408093133793,22.065935134887695,25266700,0.0,0.0
2015-02-23 00:00:00-05:00,22.094332421919912,22.387787058011217,21.857675049624756,22.07539939880371,24381600,0.0,0.0
2015-03-02 00:00:00-05:00,22.075400594957284,22.1227331553125,21.49795599749153,21.838743209838867,28175500,0.0,0.0
2015-03-09 00:00:00-04:00,21.829277621470368,22.113267578960993,21.242368292651154,21.76301383972168,26327700,0.0,0.0
2015-03-16 00:00:00-04:00,21.791413453715286,22.42565534712142,21.725149671733735,22.17006492614746,23150800,0.0,0.0
2015-03-23 00:00:00-04:00,22.14166584907452,22.18899841258324,21.10983943676934,21.545289993286133,25080500,0.23,0.0
2015-03-30 00:00:00-04:00,21.832763136102262,22.186601975792914,21.306788405138242,21.65106201171875,17394600,0.0,0.0
2015-04-06 00:00:00-04:00,21.54586896774781,22.081407127866694,21.450236697432405,21.928396224975586,17928000,0.0,0.0
2015-04-13 00:00:00-04:00,21.851892327594012,22.40655734602944,21.631939367049647,21.81363868713379,17691600,0.0,0.0
2015-04-20 00:00:00-04:00,21.880579933283993,22.9803483438327,21.842328118257395,22.89427947998047,18699500,0.0,0.0
2015-04-27 00:00:00-04:00,22.932534755504555,22.970788400337497,21.64150342693966,22.04315757751465,25569000,0.0,0.0
2015-05-04 00:00:00-04:00,22.100537348921957,24.0514275731231,21.67019297827179,23.955795288085938,39481000,0.0,0.0
2015-05-11 00:00:00-04:00,23.907977256780974,24.53914771043728,23.209864758651108,24.30963134765625,29288600,0.0,0.0
2015-05-18 00:00:00-04:00,24.252252882592217,24.644343566423036,24.185310837650455,24.37657356262207,19605700,0.0,0.0
2015-05-25 00:00:00-04:00,24.280938785502354,24.81647873790661,24.070549262508084,24.156618118286133,19136700,0.0,0.0
